User ID,Subscription Type,Monthly Revenue,Join Date,Last Payment Date,Country,Age,Device
869,Standard,15,2022-07-13,2023-07-01,Australia,30,Tablet
23,Standard,12,2021-12-05,2023-06-27,UnitedKingdom,49,SmartTV
1829,Premium,13,2022-11-06,2023-07-08,Australia,36,Tablet
258,Standard,11,2022-07-16,2023-06-28,Mexico,41,Smartphone
508,Standard,12,2022-10-23,2023-06-28,UnitedKingdom,42,Tablet
1800,Basic,14,2022-08-12,2023-07-09,Germany,42,Tablet
2448,Standard,13,2022-10-24,2023-07-12,Mexico,43,Tablet
2336,Basic,14,2022-08-21,2023-07-12,UnitedStates,43,Smartphone
257,Basic,13,2022-06-17,2023-06-25,Brazil,46,Laptop
2484,Standard,11,2022-07-29,2023-07-13,Canada,50,SmartTV
47,Basic,10,2022-10-05,2023-06-25,Brazil,39,SmartTV
1752,Basic,10,2022-10-25,2023-07-09,Canada,36,Laptop
1188,Standard,10,2022-10-10,2023-07-03,Mexico,44,Tablet
231,Premium,11,2022-10-29,2023-06-24,UnitedStates,43,Smartphone
1758,Standard,13,2022-11-05,2023-07-07,Mexico,35,Laptop
1546,Premium,13,2022-10-29,2023-07-08,France,43,SmartTV
228,Standard,10,2022-11-04,2023-06-27,Mexico,39,SmartTV
1496,Basic,13,2022-07-31,2023-07-05,UnitedStates,46,Tablet
323,Standard,14,2022-05-31,2023-06-26,UnitedKingdom,40,Smartphone
107,Basic,14,2022-03-07,2023-06-24,Brazil,29,SmartTV
1988,Standard,15,2022-08-07,2023-07-10,UnitedStates,39,Smartphone
2394,Premium,13,2022-11-05,2023-07-12,Canada,42,Smartphone
1356,Premium,11,2022-07-24,2023-07-04,Spain,51,Smartphone
75,Basic,13,2022-05-28,2023-06-26,Germany,28,Laptop
604,Standard,15,2022-06-07,2023-06-28,Spain,33,Smartphone
858,Standard,14,2022-09-10,2023-06-30,Mexico,40,Laptop
1151,Premium,12,2022-06-30,2023-07-01,UnitedStates,43,Laptop
251,Premium,15,2022-06-25,2023-06-27,UnitedStates,30,Laptop
2,Premium,15,2021-09-05,2023-06-22,Canada,35,Tablet
1764,Premium,13,2022-10-27,2023-07-07,Canada,37,Tablet
1129,Standard,14,2022-11-07,2023-07-03,Spain,37,Smartphone
1420,Basic,12,2022-08-31,2023-07-04,UnitedStates,27,Smartphone
556,Premium,14,2022-09-24,2023-06-27,France,34,Smartphone
1180,Basic,14,2022-09-09,2023-07-04,UnitedStates,34,SmartTV
1344,Premium,11,2022-10-29,2023-07-05,Canada,32,Smartphone
176,Premium,13,2022-04-12,2023-06-25,France,37,SmartTV
2309,Premium,12,2022-10-23,2023-07-09,Australia,40,Smartphone
2291,Premium,11,2022-08-18,2023-07-11,UnitedStates,31,Laptop
304,Standard,12,2022-06-11,2023-06-29,Australia,33,Smartphone
2138,Standard,11,2022-07-12,2023-07-12,UnitedStates,39,Smartphone
967,Basic,10,2022-08-26,2023-06-30,Spain,42,Smartphone
2486,Basic,10,2022-07-25,2023-07-14,UnitedStates,40,Smartphone
1628,Standard,13,2022-09-17,2023-07-06,UnitedStates,48,Laptop
526,Basic,11,2022-06-20,2023-06-28,France,49,Laptop
50,Basic,10,2023-06-02,2023-06-22,Italy,45,Smartphone
757,Standard,11,2022-09-03,2023-06-30,Spain,32,Laptop
1373,Standard,13,2022-06-26,2023-07-04,UnitedStates,42,Laptop
2025,Basic,13,2022-10-12,2023-07-08,Germany,46,Laptop
2290,Basic,13,2022-08-15,2023-07-11,UnitedStates,41,Smartphone
101,Premium,11,2022-10-17,2023-06-24,UnitedStates,46,Tablet
1944,Premium,15,2022-08-28,2023-07-09,Canada,27,Tablet
1884,Standard,12,2022-10-09,2023-07-11,Canada,33,Tablet
1331,Premium,12,2022-10-15,2023-07-02,UnitedStates,36,Smartphone
1654,Standard,14,2022-07-03,2023-07-07,Spain,27,Tablet
755,Basic,13,2022-08-16,2023-06-30,Italy,32,Tablet
605,Basic,15,2022-06-10,2023-06-29,Italy,46,Tablet
2060,Basic,12,2022-08-03,2023-07-10,Italy,29,SmartTV
2149,Premium,14,2022-07-30,2023-07-09,Spain,42,SmartTV
1134,Standard,13,2022-11-03,2023-07-05,Canada,46,SmartTV
2387,Basic,15,2022-11-11,2023-07-10,Brazil,39,Smartphone
1917,Basic,14,2022-08-12,2023-07-08,Canada,32,Tablet
1694,Standard,11,2022-10-27,2023-07-07,Australia,49,Laptop
37,Basic,10,2022-09-14,2023-06-25,Brazil,45,Laptop
1723,Standard,13,2022-07-02,2023-07-06,UnitedKingdom,34,SmartTV
2188,Standard,15,2022-10-18,2023-07-10,UnitedKingdom,34,Laptop
1387,Basic,13,2022-08-29,2023-07-04,Spain,42,SmartTV
1,Basic,10,2022-01-15,2023-06-10,UnitedStates,28,Smartphone
1333,Standard,14,2022-10-21,2023-07-04,UnitedKingdom,51,Tablet
1911,Premium,12,2022-09-17,2023-07-08,Spain,36,SmartTV
1599,Standard,13,2022-09-13,2023-07-04,Canada,45,SmartTV
546,Premium,10,2022-08-20,2023-06-26,Spain,31,SmartTV
1365,Standard,10,2022-06-30,2023-07-02,Germany,28,Smartphone
2283,Standard,13,2022-07-16,2023-07-10,Mexico,34,SmartTV
2202,Basic,14,2022-07-25,2023-07-11,Canada,35,Tablet
400,Basic,14,2022-07-13,2023-06-27,Italy,49,Laptop
1501,Basic,12,2022-07-12,2023-07-03,France,36,SmartTV
1287,Premium,11,2022-07-12,2023-07-02,Canada,46,Tablet
64,Standard,12,2022-06-20,2023-06-26,Australia,29,Tablet
1256,Premium,13,2022-10-03,2023-07-05,UnitedStates,43,Laptop
1669,Premium,10,2022-09-14,2023-07-05,Spain,48,Tablet
1385,Basic,15,2022-08-20,2023-07-04,Italy,43,Smartphone
1737,Premium,12,2022-09-05,2023-07-06,Canada,28,Laptop
746,Basic,15,2022-06-15,2023-06-30,UnitedStates,32,Smartphone
600,Basic,14,2022-06-16,2023-06-29,Germany,36,SmartTV
211,Premium,15,2022-11-15,2023-06-27,UnitedStates,40,Tablet
146,Basic,10,2022-10-06,2023-06-25,France,38,Tablet
2117,Basic,13,2022-10-27,2023-07-09,Brazil,27,Laptop
738,Standard,14,2022-06-26,2023-07-01,Mexico,44,Smartphone
1464,Premium,10,2022-10-04,2023-07-05,Canada,27,Laptop
662,Basic,15,2022-06-15,2023-06-29,Brazil,49,Tablet
8,Basic,10,2023-04-02,2023-06-24,Mexico,39,Laptop
1940,Basic,10,2022-08-14,2023-07-10,Italy,35,Tablet
1264,Standard,11,2022-10-22,2023-07-05,Spain,30,SmartTV
318,Standard,10,2022-09-02,2023-06-27,Mexico,39,Laptop
1330,Basic,14,2022-10-13,2023-07-05,UnitedStates,47,SmartTV
752,Premium,10,2022-07-24,2023-06-28,Brazil,28,Smartphone
112,Basic,10,2022-06-01,2023-06-28,Canada,33,Laptop
1408,Standard,14,2022-11-03,2023-07-04,UnitedKingdom,40,SmartTV
2181,Premium,13,2022-11-10,2023-07-09,Spain,27,Laptop
279,Standard,15,2022-11-12,2023-06-24,Spain,50,Laptop
74,Premium,13,2022-12-14,2023-06-25,Australia,41,Smartphone
2203,Standard,14,2022-07-26,2023-07-10,UnitedKingdom,44,Smartphone
348,Standard,14,2022-10-05,2023-06-26,Mexico,30,SmartTV
1626,Premium,11,2022-10-16,2023-07-06,Spain,51,SmartTV
2349,Standard,11,2022-07-14,2023-07-11,Canada,47,Tablet
1564,Standard,11,2022-08-15,2023-07-06,Spain,45,Tablet
140,Basic,12,2022-05-02,2023-06-23,Italy,43,Smartphone
1440,Standard,11,2022-06-24,2023-07-05,Germany,48,SmartTV
720,Basic,10,2022-08-23,2023-06-29,Germany,32,Tablet
832,Standard,14,2022-09-15,2023-07-02,Spain,40,Tablet
322,Basic,15,2022-06-04,2023-06-27,Canada,44,Smartphone
2380,Basic,13,2022-10-27,2023-07-12,UnitedStates,36,Smartphone
551,Premium,13,2022-09-03,2023-06-28,UnitedStates,41,Laptop
55,Basic,10,2023-04-20,2023-06-28,Germany,39,SmartTV
430,Basic,14,2022-11-22,2023-06-30,Italy,46,SmartTV
2287,Basic,12,2022-07-27,2023-07-09,Spain,47,Tablet
1795,Basic,14,2022-07-07,2023-07-07,UnitedStates,32,SmartTV
70,Basic,10,2023-05-08,2023-06-22,Italy,41,Smartphone
364,Standard,14,2022-10-12,2023-06-29,Australia,48,SmartTV
2153,Standard,13,2022-08-27,2023-07-09,UnitedStates,45,Tablet
1670,Basic,13,2022-09-16,2023-07-06,Italy,34,Tablet
864,Premium,11,2022-08-10,2023-07-01,Canada,31,Tablet
2462,Basic,11,2022-11-13,2023-07-13,Brazil,40,SmartTV
1445,Basic,11,2022-07-02,2023-07-03,Italy,37,Smartphone
1143,Standard,13,2022-08-15,2023-07-01,Mexico,43,SmartTV
465,Standard,11,2022-06-05,2023-06-26,Germany,34,Laptop
1095,Basic,10,2022-06-24,2023-07-03,Germany,36,Smartphone
1730,Basic,10,2022-08-08,2023-07-08,Italy,28,Smartphone
928,Standard,11,2022-10-14,2023-07-01,UnitedKingdom,49,Smartphone
2065,Basic,12,2022-07-20,2023-07-09,UnitedStates,45,Tablet
972,Basic,14,2022-09-10,2023-07-02,Canada,37,Laptop
2119,Premium,14,2022-10-14,2023-07-09,Spain,48,Laptop
1555,Basic,13,2022-10-31,2023-07-04,UnitedStates,43,Smartphone
56,Premium,15,2022-03-15,2023-06-27,France,36,Tablet
2299,Premium,14,2022-09-22,2023-07-12,Spain,41,Smartphone
826,Basic,11,2022-08-18,2023-07-01,France,37,SmartTV
1444,Premium,13,2022-06-29,2023-07-07,Spain,49,Tablet
567,Basic,14,2022-11-08,2023-06-29,Canada,36,SmartTV
734,Premium,14,2022-06-19,2023-06-30,Australia,40,Tablet
1144,Premium,14,2022-08-14,2023-07-03,Spain,39,Tablet
368,Standard,13,2022-10-24,2023-06-28,Mexico,28,Smartphone
1484,Premium,13,2022-10-27,2023-07-06,Australia,41,SmartTV
917,Basic,14,2022-10-29,2023-06-30,Brazil,33,Tablet
846,Premium,12,2022-10-21,2023-07-01,Spain,35,Laptop
770,Basic,11,2022-10-03,2023-07-01,Italy,42,Laptop
263,Standard,15,2022-07-25,2023-06-24,UnitedKingdom,46,Smartphone
174,Standard,14,2022-04-23,2023-06-25,Australia,39,Tablet
2201,Premium,12,2022-07-25,2023-07-10,UnitedStates,29,Laptop
2400,Basic,10,2022-10-17,2023-07-13,Germany,30,Laptop
106,Premium,10,2022-03-18,2023-06-24,France,49,Tablet
1743,Standard,11,2022-09-30,2023-07-08,Mexico,48,Tablet
227,Premium,12,2022-09-30,2023-06-24,Brazil,51,Smartphone
771,Premium,14,2022-10-04,2023-06-28,Spain,27,Tablet
1827,Basic,13,2022-11-04,2023-07-06,Canada,44,Laptop
2346,Premium,10,2022-07-20,2023-07-12,Spain,43,Smartphone
929,Premium,13,2022-08-29,2023-06-30,Australia,44,SmartTV
2480,Basic,13,2022-08-07,2023-07-14,Italy,47,Laptop
2170,Basic,12,2022-10-25,2023-07-10,UnitedStates,35,SmartTV
640,Basic,13,2022-11-20,2023-06-30,UnitedStates,50,Laptop
2050,Basic,13,2022-10-04,2023-07-09,UnitedStates,35,Smartphone
819,Premium,14,2022-07-01,2023-07-01,Canada,50,Laptop
124,Premium,15,2022-11-05,2023-06-25,Australia,43,Laptop
2166,Premium,13,2022-10-16,2023-07-10,Spain,50,Smartphone
523,Standard,13,2022-06-07,2023-06-29,UnitedKingdom,41,Smartphone
2449,Premium,10,2022-10-27,2023-07-09,Spain,51,SmartTV
1089,Premium,14,2022-06-24,2023-06-30,Canada,46,Tablet
2241,Premium,11,2022-10-29,2023-07-11,Spain,51,Tablet
1768,Standard,14,2022-09-17,2023-07-07,UnitedKingdom,35,Tablet
1718,Standard,15,2022-06-29,2023-07-07,UnitedStates,30,Tablet
1514,Basic,12,2022-07-01,2023-07-07,Australia,30,Smartphone
95,Basic,11,2022-02-28,2023-06-25,Germany,34,Laptop
736,Premium,11,2022-06-30,2023-06-30,France,49,Smartphone
616,Premium,14,2022-09-02,2023-06-27,France,38,Laptop
2447,Basic,14,2022-10-21,2023-07-12,Brazil,27,Tablet
1634,Premium,14,2022-08-25,2023-07-07,Australia,45,SmartTV
264,Premium,10,2022-08-09,2023-06-27,Australia,51,Smartphone
1689,Premium,13,2022-11-05,2023-07-07,Canada,38,Tablet
2338,Standard,10,2022-08-10,2023-07-11,UnitedKingdom,38,Tablet
504,Standard,12,2022-10-21,2023-06-29,Canada,32,Laptop
2456,Premium,13,2022-11-11,2023-07-13,UnitedStates,39,Smartphone
700,Basic,12,2022-10-04,2023-06-30,UnitedStates,31,Laptop
2155,Basic,12,2022-09-01,2023-07-09,UnitedStates,44,Smartphone
217,Basic,15,2022-11-13,2023-06-25,Brazil,44,SmartTV
545,Basic,14,2022-08-17,2023-06-27,Italy,29,SmartTV
541,Premium,10,2022-07-13,2023-06-27,France,31,SmartTV
1661,Basic,13,2022-08-10,2023-07-05,UnitedStates,49,Laptop
840,Standard,15,2022-10-07,2023-07-03,Germany,49,Smartphone
1872,Basic,13,2022-08-16,2023-07-08,Canada,49,Smartphone
200,Basic,11,2022-10-13,2023-06-25,Italy,45,Tablet
777,Basic,11,2022-10-28,2023-06-30,Canada,31,Smartphone
2420,Basic,13,2022-07-16,2023-07-13,Italy,39,Laptop
2067,Basic,10,2022-07-12,2023-07-09,Canada,44,Laptop
2272,Basic,13,2022-07-26,2023-07-11,Spain,49,SmartTV
41,Premium,15,2023-01-20,2023-06-22,UnitedStates,31,Laptop
1841,Premium,11,2022-09-12,2023-07-08,UnitedStates,35,Tablet
462,Premium,15,2022-06-10,2023-06-28,Canada,45,Smartphone
1838,Standard,11,2022-09-24,2023-07-07,UnitedStates,36,Smartphone
175,Basic,10,2022-04-22,2023-06-26,Germany,47,Laptop
300,Basic,11,2022-10-30,2023-06-28,Italy,36,Laptop
2352,Basic,11,2022-07-16,2023-07-12,Canada,43,SmartTV
1360,Premium,10,2022-07-10,2023-07-04,UnitedStates,39,SmartTV
2395,Basic,13,2022-11-02,2023-07-11,UnitedStates,30,SmartTV
1882,Standard,11,2022-09-27,2023-07-08,Spain,46,Smartphone
560,Basic,15,2022-10-14,2023-06-29,Italy,45,Laptop
1586,Basic,12,2022-07-11,2023-07-07,UnitedStates,34,Tablet
1534,Standard,14,2022-10-02,2023-07-06,Spain,30,Tablet
81,Premium,10,2023-01-11,2023-06-24,UnitedStates,37,Tablet
458,Basic,10,2022-07-24,2023-06-28,Mexico,27,Tablet
1235,Basic,13,2022-06-29,2023-07-03,Italy,39,Tablet
2294,Standard,14,2022-08-24,2023-07-10,Australia,40,Smartphone
2173,Standard,13,2022-10-31,2023-07-07,UnitedKingdom,46,Smartphone
2118,Standard,10,2022-10-23,2023-07-10,Mexico,34,SmartTV
940,Basic,12,2022-06-26,2023-07-03,UnitedStates,48,SmartTV
2192,Basic,12,2022-09-23,2023-07-10,Brazil,50,SmartTV
992,Basic,13,2022-11-08,2023-07-03,Brazil,47,Smartphone
2045,Basic,15,2022-11-02,2023-07-08,Italy,50,Laptop
392,Basic,15,2022-06-03,2023-06-28,Canada,28,SmartTV
849,Standard,10,2022-11-12,2023-06-29,Canada,30,SmartTV
1103,Standard,14,2022-08-02,2023-07-01,UnitedStates,49,Tablet
1612,Basic,11,2022-10-22,2023-07-09,Spain,30,Smartphone
1014,Premium,10,2022-06-28,2023-07-02,Canada,35,Smartphone
595,Basic,10,2022-06-11,2023-06-28,UnitedStates,49,Laptop
753,Standard,12,2022-07-27,2023-06-30,Mexico,43,Smartphone
544,Premium,14,2022-08-08,2023-06-28,Spain,49,Tablet
1885,Premium,14,2022-10-10,2023-07-07,UnitedStates,32,Tablet
102,Basic,12,2022-03-29,2023-06-28,Canada,31,Tablet
1966,Premium,10,2022-11-04,2023-07-09,France,44,Tablet
2184,Standard,12,2022-11-06,2023-07-11,Canada,28,Tablet
489,Premium,11,2022-10-26,2023-06-28,Spain,49,Tablet
1909,Standard,12,2022-09-16,2023-07-08,Spain,29,SmartTV
148,Standard,15,2022-11-27,2023-06-28,Mexico,39,Smartphone
1059,Standard,15,2022-11-07,2023-07-02,Canada,43,Tablet
709,Standard,12,2022-11-07,2023-06-28,Spain,48,SmartTV
168,Standard,10,2022-12-11,2023-06-28,Mexico,29,Tablet
1549,Premium,10,2022-11-04,2023-07-06,Spain,39,Tablet
474,Standard,14,2022-07-30,2023-06-28,Australia,38,Smartphone
2316,Premium,14,2022-11-09,2023-07-11,Spain,29,Tablet
284,Premium,14,2022-08-04,2023-06-28,Australia,39,Smartphone
487,Basic,15,2022-10-05,2023-06-29,Brazil,30,SmartTV
2260,Premium,10,2022-10-01,2023-07-11,UnitedStates,31,Tablet
1245,Basic,14,2022-08-18,2023-07-03,Germany,29,Smartphone
884,Premium,11,2022-06-13,2023-06-29,Australia,50,Tablet
2496,Premium,14,2022-07-25,2023-07-12,Spain,28,SmartTV
800,Basic,12,2022-06-26,2023-06-30,Italy,36,Smartphone
861,Premium,14,2022-08-14,2023-07-01,Spain,50,SmartTV
2020,Basic,12,2022-09-23,2023-07-11,UnitedStates,37,Tablet
1069,Premium,13,2022-10-10,2023-07-02,Spain,46,SmartTV
2222,Basic,10,2022-08-21,2023-07-13,Brazil,49,Smartphone
2314,Standard,12,2022-11-05,2023-07-12,Spain,47,SmartTV
1855,Basic,12,2022-07-15,2023-07-07,UnitedStates,33,Smartphone
2362,Basic,12,2022-08-17,2023-07-14,Spain,37,Smartphone
470,Basic,15,2022-07-03,2023-06-28,Italy,31,Tablet
1022,Basic,11,2022-06-18,2023-07-02,Brazil,48,Laptop
117,Basic,15,2021-10-30,2023-06-23,Brazil,40,Tablet
1972,Basic,14,2022-11-09,2023-07-10,Spain,48,Tablet
848,Standard,11,2022-11-01,2023-07-02,UnitedStates,40,Tablet
918,Standard,10,2022-10-31,2023-07-02,Mexico,34,SmartTV
951,Premium,12,2022-06-18,2023-07-03,Spain,39,Smartphone
1809,Standard,15,2022-09-17,2023-07-06,Canada,40,Tablet
2237,Basic,13,2022-10-18,2023-07-11,Brazil,29,SmartTV
1684,Standard,13,2022-10-27,2023-07-07,Spain,28,Smartphone
69,Premium,15,2022-12-23,2023-06-23,Spain,36,Laptop
1977,Basic,12,2022-10-12,2023-07-09,Canada,31,Smartphone
1246,Premium,15,2022-08-27,2023-07-05,France,35,Smartphone
942,Basic,12,2022-06-22,2023-07-01,Canada,43,Laptop
1401,Premium,12,2022-10-17,2023-07-05,Spain,35,SmartTV
799,Premium,10,2022-07-02,2023-06-30,Spain,48,Tablet
2195,Basic,14,2022-08-16,2023-07-10,Italy,40,SmartTV
385,Premium,15,2022-05-22,2023-06-27,Germany,44,Smartphone
1279,Standard,14,2022-09-12,2023-07-03,Spain,34,Tablet
1732,Standard,12,2022-08-14,2023-07-07,Spain,33,Smartphone
1147,Basic,11,2022-07-27,2023-07-01,Spain,40,Tablet
1676,Premium,15,2022-10-09,2023-07-07,UnitedStates,35,Laptop
1053,Standard,13,2022-10-15,2023-07-01,Mexico,49,Smartphone
1311,Premium,15,2022-07-29,2023-07-04,Spain,35,Tablet
372,Basic,11,2022-09-06,2023-06-27,Canada,31,Tablet
2324,Premium,13,2022-11-04,2023-07-11,Australia,30,SmartTV
276,Premium,14,2022-08-09,2023-06-25,France,34,SmartTV
809,Premium,10,2022-06-22,2023-06-28,Australia,28,Smartphone
1139,Basic,14,2022-09-11,2023-07-02,Australia,33,Smartphone
245,Basic,13,2022-04-20,2023-06-26,Germany,47,SmartTV
808,Standard,13,2022-06-25,2023-07-01,UnitedKingdom,39,SmartTV
1736,Basic,15,2022-09-04,2023-07-07,UnitedStates,29,Smartphone
1269,Premium,12,2022-11-03,2023-07-05,Canada,48,Smartphone
1842,Basic,14,2022-09-12,2023-07-09,Canada,34,Smartphone
1423,Standard,12,2022-08-17,2023-07-03,UnitedKingdom,43,SmartTV
1334,Premium,12,2022-10-23,2023-07-05,Australia,37,SmartTV
2136,Premium,13,2022-07-17,2023-07-10,Spain,29,Tablet
2473,Standard,12,2022-09-28,2023-07-11,UnitedKingdom,39,Laptop
1459,Standard,10,2022-09-10,2023-07-04,Spain,45,Laptop
868,Standard,12,2022-07-16,2023-07-01,UnitedKingdom,34,Tablet
1303,Standard,14,2022-06-25,2023-07-03,UnitedKingdom,38,Laptop
320,Basic,15,2022-08-02,2023-06-27,Italy,30,Laptop
1682,Basic,10,2022-10-23,2023-07-09,Brazil,48,Laptop
3,Standard,12,2023-02-28,2023-06-27,UnitedKingdom,42,SmartTV
1016,Premium,10,2022-06-29,2023-07-01,UnitedStates,43,Tablet
1396,Premium,14,2022-10-06,2023-07-05,France,41,SmartTV
1195,Basic,12,2022-10-23,2023-07-02,UnitedStates,45,SmartTV
1942,Basic,14,2022-08-17,2023-07-08,Spain,33,SmartTV
1683,Standard,12,2022-10-26,2023-07-06,Mexico,33,Laptop
668,Standard,13,2022-07-03,2023-06-30,UnitedStates,49,SmartTV
406,Premium,12,2022-08-19,2023-06-26,France,32,Smartphone
1772,Basic,12,2022-09-09,2023-07-08,Brazil,29,SmartTV
2475,Basic,12,2022-09-05,2023-07-11,Germany,37,Tablet
824,Premium,13,2022-07-31,2023-06-30,Australia,47,Smartphone
882,Basic,13,2022-06-12,2023-07-01,Canada,46,SmartTV
2304,Standard,14,2022-10-15,2023-07-11,Canada,31,Tablet
272,Basic,10,2022-08-10,2023-06-26,Canada,36,Smartphone
2414,Basic,10,2022-07-22,2023-07-13,Australia,46,SmartTV
319,Premium,14,2022-08-22,2023-06-26,Spain,32,Smartphone
779,Premium,10,2022-11-07,2023-06-28,Australia,36,SmartTV
1117,Basic,15,2022-10-08,2023-07-01,Spain,42,Tablet
1317,Basic,11,2022-09-02,2023-07-03,Canada,31,Tablet
1065,Standard,15,2022-10-29,2023-07-02,Germany,33,SmartTV
79,Standard,15,2022-12-03,2023-06-25,Spain,43,Laptop
1223,Standard,12,2022-06-30,2023-07-03,UnitedStates,33,Smartphone
2253,Standard,10,2022-11-07,2023-07-11,Mexico,48,Laptop
1631,Premium,14,2022-09-09,2023-07-07,UnitedStates,44,Laptop
1864,Standard,15,2022-07-07,2023-07-08,Spain,32,Smartphone
1741,Premium,12,2022-09-20,2023-07-06,France,31,Smartphone
1591,Premium,14,2022-08-09,2023-07-05,France,35,Laptop
621,Premium,14,2022-09-06,2023-06-29,Spain,49,SmartTV
1843,Standard,10,2022-09-11,2023-07-07,UnitedKingdom,46,Laptop
494,Standard,14,2022-09-27,2023-06-29,Australia,31,SmartTV
1644,Premium,14,2022-07-09,2023-07-06,Canada,28,Smartphone
2431,Premium,12,2022-08-15,2023-07-14,France,29,SmartTV
204,Standard,12,2022-07-27,2023-06-24,Australia,37,Smartphone
1611,Premium,15,2022-10-19,2023-07-07,Spain,49,Laptop
333,Standard,15,2022-07-24,2023-06-27,UnitedKingdom,43,SmartTV
1389,Premium,13,2022-09-10,2023-07-03,Canada,50,Smartphone
2327,Premium,10,2022-10-29,2023-07-11,Brazil,47,Tablet
1959,Standard,14,2022-10-21,2023-07-07,Canada,35,Smartphone
1123,Standard,15,2022-10-15,2023-07-02,UnitedKingdom,35,Laptop
196,Premium,13,2022-06-09,2023-06-24,France,45,SmartTV
1263,Standard,14,2022-10-18,2023-07-03,Mexico,30,Tablet
210,Basic,14,2022-11-22,2023-06-26,Italy,49,Laptop
1908,Standard,15,2022-09-19,2023-07-09,Mexico,41,Smartphone
2474,Premium,10,2022-09-06,2023-07-12,Australia,49,SmartTV
1221,Premium,15,2022-07-02,2023-07-01,Spain,40,SmartTV
2333,Basic,12,2022-09-19,2023-07-11,UnitedStates,49,Tablet
2033,Basic,13,2022-10-31,2023-07-07,UnitedStates,48,Smartphone
1642,Basic,12,2022-07-15,2023-07-09,Spain,43,Tablet
1063,Standard,13,2022-11-02,2023-07-03,UnitedKingdom,35,Laptop
1392,Basic,13,2022-09-25,2023-07-06,Canada,41,Tablet
1712,Basic,11,2022-07-17,2023-07-09,Brazil,35,Smartphone
2399,Premium,14,2022-10-23,2023-07-10,Australia,35,Tablet
851,Premium,15,2022-11-09,2023-06-30,UnitedStates,47,Laptop
1383,Standard,13,2022-08-13,2023-07-04,Mexico,51,Tablet
857,Basic,15,2022-09-16,2023-06-30,Brazil,40,Smartphone
1412,Basic,15,2022-11-02,2023-07-05,Brazil,27,Laptop
2054,Premium,10,2022-09-13,2023-07-09,Australia,31,Tablet
2465,Basic,15,2022-11-03,2023-07-11,Italy,30,Tablet
7,Standard,12,2021-12-09,2023-06-25,Brazil,46,Tablet
631,Premium,14,2022-09-21,2023-06-28,France,31,Smartphone
332,Basic,14,2022-07-22,2023-06-26,Canada,31,Tablet
572,Basic,12,2022-11-21,2023-06-30,Brazil,49,Tablet
1585,Premium,10,2022-07-05,2023-07-05,UnitedStates,42,Laptop
1991,Premium,12,2022-07-30,2023-07-08,UnitedStates,35,Laptop
1224,Standard,15,2022-06-30,2023-07-03,Canada,47,Smartphone
1478,Standard,15,2022-11-05,2023-07-06,UnitedStates,47,SmartTV
273,Standard,12,2022-08-02,2023-06-25,UnitedKingdom,28,Laptop
363,Standard,12,2022-11-01,2023-06-25,UnitedKingdom,47,SmartTV
293,Standard,14,2022-12-09,2023-06-25,UnitedKingdom,39,Laptop
1480,Basic,13,2022-11-03,2023-07-07,UnitedStates,49,Laptop
164,Basic,11,2022-03-11,2023-06-26,Australia,42,Tablet
1551,Premium,14,2022-11-05,2023-07-04,Spain,30,Tablet
1090,Basic,14,2022-06-25,2023-07-02,UnitedStates,31,SmartTV
222,Basic,10,2022-12-12,2023-06-26,Canada,48,Smartphone
2429,Premium,11,2022-08-10,2023-07-12,Australia,30,Smartphone
194,Standard,14,2022-08-19,2023-06-27,Australia,37,Laptop
2356,Premium,13,2022-07-25,2023-07-12,France,47,Smartphone
1270,Basic,11,2022-11-04,2023-07-06,UnitedStates,30,SmartTV
1259,Premium,13,2022-10-11,2023-07-03,Australia,41,Laptop
2172,Basic,14,2022-10-29,2023-07-10,Canada,39,SmartTV
1616,Premium,10,2022-11-01,2023-07-08,UnitedStates,48,Laptop
45,Basic,10,2023-01-28,2023-06-28,Germany,43,Laptop
1219,Premium,12,2022-07-06,2023-07-04,Spain,48,Smartphone
334,Standard,11,2022-07-28,2023-06-28,Australia,34,SmartTV
1305,Basic,11,2022-07-01,2023-07-03,Germany,49,Smartphone
1324,Premium,10,2022-10-02,2023-07-04,Spain,48,SmartTV
1522,Basic,10,2022-08-13,2023-07-06,Spain,32,Laptop
166,Premium,13,2022-04-16,2023-06-26,France,42,Laptop
1630,Basic,13,2022-09-13,2023-07-07,UnitedStates,39,SmartTV
1602,Basic,15,2022-09-22,2023-07-07,Canada,46,SmartTV
1571,Basic,10,2022-07-17,2023-07-04,UnitedStates,35,Tablet
2007,Basic,10,2022-07-17,2023-07-07,Canada,39,SmartTV
1756,Premium,13,2022-11-02,2023-07-08,France,41,Tablet
502,Basic,13,2022-11-21,2023-06-30,Spain,38,Smartphone
1685,Basic,15,2022-10-31,2023-07-07,Italy,46,Laptop
327,Basic,12,2022-07-06,2023-06-26,Brazil,32,Smartphone
432,Basic,12,2022-11-19,2023-06-30,Canada,46,SmartTV
1185,Basic,14,2022-10-06,2023-07-02,Germany,49,SmartTV
1851,Premium,11,2022-07-25,2023-07-08,Spain,48,Laptop
1353,Standard,13,2022-08-13,2023-07-02,Mexico,29,Tablet
860,Basic,13,2022-08-26,2023-07-01,Italy,50,SmartTV
900,Basic,14,2022-09-02,2023-07-03,Germany,32,Smartphone
1492,Basic,15,2022-09-09,2023-07-05,Spain,48,Laptop
697,Basic,12,2022-10-06,2023-06-29,Spain,43,SmartTV
